"Nhiệt độ, ºC","Độ ẩm, %"
"Nhiệt độ, ºC",> 20; ≤ 24,> 24; ≤ 28,> 28; ≤ 32,> 32; ≤ 36,> 36; ≤ 40,> 40; ≤ 44,> 44; ≤ 48,> 48; ≤ 52,> 52; ≤ 56,> 56; ≤ 60,> 60; ≤ 64,> 64; ≤ 68,> 68; ≤ 72,> 72; ≤ 76,> 76; ≤ 80,> 80; ≤ 84,> 84; ≤ 88,> 88; ≤ 92,> 92; ≤ 96,> 96; ≤ 100,Tổng
Lai Châu
> 11; ≤ 13,"0,00","0,11","0,17","0,20","0,44","0,74","1,10","1,64","2,08","2,62","3,56","3,36","3,65","4,97","4,94","7,74","4,31","41,6"
> 9; ≤ 11,"0,00","0,01","0,04","0,01","0,12","0,20","0,40","0,80","1,43","1,58","2,17","2,71","3,53","3,43","4,09","5,93","2,57","29,0"
> 7; ≤ 9,"0,00","0,05","0,04","0,07","0,25","0,43","0,61","0,95","1,43","2,74","3,79","1,80","12,2"
> 5; ≤ 7,"0,00","0,02","0,06","0,07","0,19","0,66","1,74","0,78","3,5"
> 3; ≤ 5,"0,00","0,02","0,08","0,05","0,14","0,01","0,3"
> 0; ≤ 3,"0,00","0,0"
0,"0,00","0,0"
Tổng,"0,1","0,2","0,9","1,2","3,8","4,5","8,1","13,6","22,9","35,7","50,4","57,7","64,8","71,3","84,1","100,8","113,5","137,9","183,5","44,9",1000
Bắc Cạn
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,01","0,00","0,02","0,00","0,0"
> 35; ≤ 37,"0,00","0,05","0,02","0,23","0,09","0,00","0,02","0,00","0,5"
> 33; ≤ 35,"0,00","0,01","0,05","0,02","0,22","0,49","1,21","1,42","1,03","0,44","0,18","0,01","0,00","5,1"
> 31; ≤ 33,"0,02","0,01","0,00","0,04","0,15","0,34","0,63","1,58","4,48","7,48","7,55","3,78","1,02","0,15","0,02","0,01","0,00","27,3"
> 29; ≤ 31,"0,00","0,02","0,04","0,20","0,42","0,84","1,44","2,05","2,76","6,34","11,03","11,95","9,45","3,57","1,47","0,51","0,19","0,01","0,00","52,3"
> 27; ≤ 29,"0,00","0,07","0,20","0,51","0,85","1,14","2,89","2,70","4,48","5,62","7,78","11,54","12,43","10,07","6,26","3,68","1,44","0,26","0,00","71,9"
> 25; ≤ 27,"0,00","0,07","0,26","0,27","0,68","0,94","1,80","2,56","3,75","4,59","4,86","5,84","7,50","10,45","13,53","15,19","17,26","12,84","0,53","102,9"
> 23; ≤ 25,"0,01","0,09","0,39","0,50","0,85","0,99","1,31","2,06","2,66","3,42","3,96","4,31","5,38","6,73","9,23","14,28","23,72","69,22","16,82","166,0"
> 21; ≤ 23,"0,01","0,09","0,13","0,20","0,68","0,57","1,04","1,46","1,58","2,29","3,38","4,05","4,35","4,76","5,91","7,07","8,88","15,91","51,72","26,71","140,8"
> 19; ≤ 21,"0,08","0,11","0,13","0,50","0,53","0,80","0,95","1,22","1,42","1,50","2,42","3,64","3,80","4,46","5,34","6,27","7,37","11,72","29,81","12,32","94,4"
> 17; ≤ 19,"0,14","0,19","0,57","0,35","0,76","0,69","0,85","1,23","1,53","1,97","2,01","2,43","4,17","4,46","4,61","5,02","6,34","9,45","21,79","13,61","82,2"
> 15; ≤ 17,"0,01","0,09","0,14","0,60","0,48","0,46","0,74","1,09","1,43","1,88","3,10","2,94","4,39","4,14","4,95","4,53","5,70","7,76","17,10","12,90","74,4"
> 13; ≤ 15,"0,00","0,04","0,08","0,23","0,30","0,56","1,09","1,57","2,39","2,65","3,58","3,96","4,53","4,80","5,38","5,27","6,91","13,79","9,34","66,5"
> 11; ≤ 13,"0,00","0,05","0,20","0,49","1,08","1,33","1,72","2,87","2,83","2,81","3,12","3,36","3,24","3,25","4,94","9,49","7,44","48,2"
> 9; ≤ 11,"0,00","0,09","0,21","0,75","1,02","1,79","2,04","2,87","2,91","3,18","2,49","2,80","2,95","5,40","3,90","32,4"
> 7; ≤ 9,"0,00","0,01","0,13","0,39","0,53","0,95","1,69","1,51","2,14","1,87","2,31","2,47","3,77","3,86","21,6"
> 5; ≤ 7,"0,00","0,02","0,01","0,11","0,13","0,22","0,35","0,53","0,67","0,90","2,40","2,45","8,1"
> 3; ≤ 5,"0,00","0,01","0,02","0,01","0,05","0,06","0,21","1,22","2,59","4,2"
> 0; ≤ 3,"0,00","0,02","0,01","0,02","0,18","0,81","1,0"
0,"0,00","0,09","0,1"
Tổng,"0,3","0,6","1,3","2,9","4,6","7,1","10,5","18,2","25,7","38,9","51,5","55,1","60,4","59,3","63,4","66,0","76,0","105,7","239,0","113,4",1000
Thái Nguyên
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,15","0,06","0,00","0,2"
> 35; ≤ 37,"0,00","0,02","0,00","0,05","0,20","0,41","0,15","0,12","0,01","0,00","1,0"
> 33; ≤ 35,"0,00","0,07","0,19","0,72","1,45","1,75","1,82","0,65","0,06","0,00","6,7"
> 31; ≤ 33,"0,00","0,18","0,25","0,52","1,36","3,60","6,70","8,16","4,85","1,79","0,25","0,02","0,00","27,7"
> 29; ≤ 31,"0,00","0,04","0,07","0,48","1,00","1,89","2,55","4,47","9,19","13,89","13,83","8,15","3,50","1,04","0,14","0,01","0,00","60,7"
> 27; ≤ 29,"0,02","0,01","0,07","0,14","0,51","0,65","0,99","1,66","2,82","3,87","4,63","6,54","11,46","14,85","16,97","14,12","9,82","3,54","0,28","0,00","93,0"
> 25; ≤ 27,"0,00","0,07","0,13","0,18","0,52","0,27","0,77","0,92","1,77","2,82","4,16","4,67","6,52","8,06","13,08","19,66","29,32","33,78","13,08","0,22","140,0"
> 23; ≤ 25,"0,02","0,08","0,06","0,25","0,57","0,74","1,14","1,82","2,35","3,01","3,98","5,42","6,01","8,16","11,02","21,26","40,80","48,65","4,45","160,5"
> 21; ≤ 23,"0,00","0,01","0,07","0,24","0,44","0,90","1,10","1,16","1,72","2,47","2,71","2,88","4,40","5,34","6,73","8,35","13,32","22,36","35,23","7,61","117,0"
> 19; ≤ 21,"0,08","0,02","0,12","0,25","0,54","0,91","1,14","1,40","1,78","1,95","2,63","3,50","4,06","4,86","5,92","7,07","9,84","14,18","23,79","5,52","89,6"
> 17; ≤ 19,"0,20","0,18","0,34","0,59","1,04","1,44","1,96","1,70","2,35","2,15","3,26","3,88","4,32","5,12","5,78","7,92","11,59","17,19","6,70","78,0"
> 15; ≤ 17,"0,05","0,19","0,24","0,35","0,61","0,81","0,97","1,47","2,35","2,23","3,63","3,75","4,37","5,46","5,18","5,57","6,18","8,22","12,26","5,63","69,5"
> 13; ≤ 15,"0,00","0,09","0,12","0,25","0,64","1,06","1,23","2,21","3,37","2,69","3,55","4,21","4,87","5,49","6,06","6,04","7,69","10,27","4,78","64,6"
> 11; ≤ 13,"0,00","0,05","0,15","0,37","0,60","1,40","1,91","2,28","2,70","2,78","2,87","3,48","3,74","3,91","4,38","4,21","5,88","3,28","44,0"
> 9; ≤ 11,"0,00","0,11","0,07","0,40","0,63","1,22","1,52","2,23","2,61","3,58","3,29","2,38","2,31","3,50","2,87","1,45","28,2"
> 7; ≤ 9,"0,00","0,13","0,38","0,44","0,55","0,87","1,33","1,55","1,77","1,91","1,90","2,69","0,64","14,2"
> 5; ≤ 7,"0,00","0,01","0,07","0,06","0,07","0,13","0,12","0,35","0,61","1,05","1,56","0,28","4,4"
> 3; ≤ 5,"0,00","0,01","0,05","0,02","0,08","0,17","0,24","0,14","0,7"
> 0; ≤ 3,"0,00","0,0"
0,"0,00","0,0"
Tổng,"0,4","0,6","1,2","2,0","5,1","7,6","11,5","17,6","26,9","38,3","48,3","56,6","66,4","70,7","78,9","87,1","113,1","153,0","174,0","40,7",1000
Việt Trì
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,07","0,05","0,20","0,09","0,01","0,00","0,4"
> 35; ≤ 37,"0,00","0,01","0,02","0,12","0,42","0,64","0,76","0,39","0,14","0,04","0,00","0,01","0,00","2,6"
> 33; ≤ 35,"0,00","0,07","0,13","0,60","1,50","2,62","3,32","2,17","0,62","0,08","0,04","0,01","0,00","11,2"
> 31; ≤ 33,"0,00","0,01","0,05","0,07","0,41","0,78","2,40","5,62","9,05","8,54","4,89","1,47","0,33","0,11","0,01","0,00","33,8"
> 29; ≤ 31,"0,00","0,01","0,14","0,08","0,23","0,74","1,58","1,57","2,89","6,05","10,37","14,21","12,86","7,10","3,50","1,29","0,29","0,08","0,01","0,02","63,0"
> 27; ≤ 29,"0,04","0,15","0,53","0,47","0,78","1,66","2,63","4,39","5,98","7,67","11,67","15,61","17,15","13,20","8,53","3,86","0,89","0,11","95,4"
> 25; ≤ 27,"0,00","0,16","0,29","0,30","0,50","0,94","1,33","3,18","4,20","5,31","6,95","9,48","15,61","23,63","29,89","26,49","12,22","3,46","144,1"
> 23; ≤ 25,"0,00","0,01","0,09","0,19","0,46","0,62","0,59","0,95","1,40","2,09","2,81","3,92","4,67","7,02","10,15","15,79","24,26","39,62","28,35","13,19","156,2"
> 21; ≤ 23,"0,00","0,05","0,18","0,06","0,29","0,41","0,78","1,21","1,49","2,67","3,05","3,86","4,40","5,23","7,70","12,04","16,42","24,27","18,85","8,22","111,2"
> 19; ≤ 21,"0,07","0,06","0,13","0,22","0,27","0,81","1,11","1,30","1,80","1,73","2,53","3,42","4,21","5,62","7,51","9,71","11,75","16,17","14,70","6,43","89,6"
> 17; ≤ 19,"0,18","0,11","0,19","0,42","0,36","0,67","0,85","1,23","1,53","2,39","2,46","2,68","3,05","3,91","6,04","8,46","11,43","14,38","12,15","6,47","79,0"
> 15; ≤ 17,"0,00","0,07","0,14","0,40","0,64","0,96","0,98","1,33","1,83","2,14","3,09","3,48","4,62","6,48","7,76","9,53","11,76","10,38","4,39","70,1"
> 13; ≤ 15,"0,00","0,01","0,02","0,05","0,12","0,25","0,74","0,88","1,36","1,63","1,71","1,92","2,93","3,91","4,97","7,26","8,31","9,42","9,66","5,55","60,7"
> 11; ≤ 13,"0,00","0,04","0,07","0,21","0,77","0,73","1,45","1,24","1,92","2,21","3,15","3,73","4,75","4,97","5,62","5,84","3,64","40,4"
> 9; ≤ 11,"0,00","0,01","0,04","0,02","0,08","0,21","0,56","0,89","1,17","1,44","1,85","2,69","3,44","4,05","3,66","4,42","3,93","28,5"
> 7; ≤ 9,"0,00","0,02","0,01","0,02","0,04","0,06","0,13","0,27","0,68","0,59","1,12","1,30","1,97","3,05","2,66","11,9"
> 5; ≤ 7,"0,00","0,05","0,06","0,19","0,12","0,22","0,34","0,35","0,61","1,9"
> 3; ≤ 5,"0,00","0,02","0,08","0,06","0,00","0,06","0,2"
> 0; ≤ 3,"0,00","0,0"
0,"0,00","0,0"
Tổng,"0,3","0,4","1,1","1,8","3,7","6,9","11,3","17,0","25,8","39,3","46,6","54,3","59,7","68,6","86,4","108,6","131,1","157,7","120,9","58,7",1000
Tam Đảo
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,0"
> 35; ≤ 37,"0,00","0,0"
> 33; ≤ 35,"0,00","0,0"
> 31; ≤ 33,"0,00","0,01","0,00","0,0"
> 29; ≤ 31,"0,00","0,01","0,00","0,05","0,12","0,18","0,08","0,00","0,01","0,00","0,5"
> 27; ≤ 29,"0,00","0,01","0,05","0,08","0,13","0,17","0,32","0,76","0,74","0,61","0,23","0,03","0,06","0,00","3,2"
> 25; ≤ 27,"0,00","0,03","0,01","0,13","0,19","0,27","0,28","0,52","1,58","2,91","3,09","3,13","2,27","1,30","0,92","0,32","0,04","0,00","17,0"
> 23; ≤ 25,"0,00","0,01","0,10","0,17","0,30","0,53","0,98","1,91","3,24","5,99","8,14","10,53","11,47","10,05","7,09","2,89","0,62","64,6"
> 21; ≤ 23,"0,00","0,04","0,23","0,28","0,40","0,66","0,54","1,15","1,73","2,71","5,09","8,82","14,66","18,24","22,64","23,92","22,77","15,15","139,0"
> 19; ≤ 21,"0,00","0,03","0,16","0,32","0,68","0,79","1,16","1,86","2,48","4,04","6,20","9,87","14,20","20,28","29,40","39,95","68,16","199,9"
> 17; ≤ 19,"0,00","0,04","0,13","0,18","0,53","0,66","1,02","1,19","1,96","2,49","3,73","4,87","6,96","9,26","10,64","13,56","19,49","60,33","137,1"
> 15; ≤ 17,"0,00","0,04","0,06","0,17","0,40","0,54","0,75","1,42","1,73","1,78","3,06","3,26","5,15","5,39","6,60","7,94","11,65","54,50","104,4"
> 13; ≤ 15,"0,00","0,04","0,19","0,44","0,58","0,78","1,20","1,72","2,44","2,11","3,19","3,98","3,95","4,66","5,99","8,16","51,03","90,5"
> 11; ≤ 13,"0,00","0,01","0,10","0,25","0,34","0,37","0,59","1,33","1,96","1,91","2,29","2,88","3,20","3,88","3,50","4,59","7,35","39,43","74,0"
> 9; ≤ 11,"0,00","0,01","0,19","0,28","0,37","0,50","0,97","1,42","1,61","2,18","2,60","2,85","3,50","3,53","3,71","3,85","4,09","29,09","60,8"
> 7; ≤ 9,"0,00","0,03","0,16","0,30","0,35","0,43","0,85","1,19","1,91","1,98","2,35","2,71","2,79","2,12","2,85","2,73","3,98","17,50","44,2"
> 5; ≤ 7,"0,00","0,01","0,05","0,13","0,37","0,44","0,68","0,85","1,49","1,80","1,74","1,60","1,82","1,63","1,86","1,99","2,62","12,43","33,3"
> 3; ≤ 5,"0,00","0,01","0,10","0,17","0,21","0,44","0,43","1,03","1,55","1,37","1,25","1,28","1,20","1,29","1,61","1,86","8,86","22,7"
> 0; ≤ 3,"0,00","0,09","0,08","0,17","0,22","0,32","0,34","0,54","0,53","0,52","0,49","0,62","1,23","2,43","7,6"
0,"0,00","0,05","0,06","0,05","0,01","0,06","0,13","0,80","1,2"
Tổng,"0,0","0,1","0,3","1,4","2,9","4,5","6,6","8,9","14,4","21,8","28,4","38,1","49,5","66,7","76,7","89,5","103,7","126,2","360,3",1000
Vĩnh Yên
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,04","0,00","0,0"
> 37; ≤ 39,"0,00","0,24","0,27","0,17","0,01","0,00","0,7"
> 35; ≤ 37,"0,00","0,06","0,32","1,18","0,93","0,72","0,12","0,00","3,3"
> 33; ≤ 35,"0,00","0,01","0,04","0,35","2,09","4,85","4,59","1,88","0,35","0,03","0,00","14,2"
> 31; ≤ 33,"0,00","0,01","0,08","0,15","0,20","0,55","1,22","2,94","8,15","11,34","9,18","3,26","0,88","0,14","0,00","38,1"
> 29; ≤ 31,"0,00","0,01","0,08","0,20","0,47","0,79","1,40","2,59","4,57","7,78","13,50","15,65","11,49","5,82","1,77","0,36","0,01","0,00","66,5"
> 27; ≤ 29,"0,00","0,13","0,24","0,28","0,52","0,97","2,38","3,17","5,00","6,54","10,55","14,99","19,38","17,38","12,71","5,08","0,20","0,00","99,5"
> 25; ≤ 27,"0,00","0,03","0,12","0,28","0,70","0,73","1,51","2,74","3,78","5,16","6,21","8,64","12,75","21,40","33,82","37,78","12,65","0,12","148,4"
> 23; ≤ 25,"0,00","0,05","0,13","0,19","0,73","1,20","1,37","2,50","3,08","4,35","5,07","6,46","9,51","13,22","20,34","39,18","39,91","3,12","150,5"
> 21; ≤ 23,"0,00","0,01","0,15","0,49","0,61","1,06","1,47","2,50","3,58","4,08","4,27","5,93","7,72","9,89","13,21","21,87","21,66","3,62","102,1"
> 19; ≤ 21,"0,00","0,05","0,06","0,19","0,58","0,95","1,09","1,83","2,33","2,25","3,60","4,24","4,90","7,15","9,38","11,80","17,45","17,23","2,70","87,8"
> 17; ≤ 19,"0,00","0,06","0,23","0,33","0,19","0,58","1,05","0,79","1,37","2,10","2,51","3,23","4,26","4,74","5,62","7,64","9,54","13,76","14,17","4,11","76,3"
> 15; ≤ 17,"0,00","0,01","0,05","0,08","0,24","0,35","1,11","1,08","1,31","2,06","2,42","3,43","4,79","4,91","6,41","7,15","9,19","11,31","11,65","4,16","71,7"
> 13; ≤ 15,"0,00","0,01","0,13","0,22","0,38","1,00","1,08","2,23","2,50","3,10","4,19","5,04","6,17","7,79","8,58","11,25","3,70","60,5"
> 11; ≤ 13,"0,00","0,12","0,04","0,23","0,59","0,97","1,48","1,65","2,29","2,62","3,84","4,01","5,06","4,20","4,51","5,30","2,28","39,2"
> 9; ≤ 11,"0,00","0,03","0,08","0,15","0,50","0,56","0,92","1,68","1,78","2,53","3,20","2,84","3,87","4,79","2,25","28,4"
> 7; ≤ 9,"0,00","0,10","0,20","0,29","0,74","0,51","0,67","1,13","1,60","1,46","2,53","1,29","10,6"
> 5; ≤ 7,"0,00","0,04","0,12","0,18","0,13","0,23","0,37","0,60","0,29","2,0"
> 3; ≤ 5,"0,00","0,01","0,03","0,04","0,01","0,00","0,2"
> 0; ≤ 3,"0,00","0,0"
0,"0,00","0,0"
Tổng,"0,0","0,1","0,4","0,9","2,3","4,3","9,4","14,3","25,0","39,2","48,9","60,8","66,6","74,1","87,6","103,5","127,6","165,3","141,9","27,6",1000
Cao Bằng
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,02","0,03","0,02","0,03","0,00","0,1"
> 35; ≤ 37,"0,01","0,05","0,07","0,14","0,37","0,20","0,16","0,03","0,00","1,0"
> 33; ≤ 35,"0,02","0,01","0,10","0,20","0,53","0,67","1,28","1,43","1,16","0,69","0,07","0,00","6,2"
> 31; ≤ 33,"0,03","0,09","0,02","0,17","0,40","0,51","1,01","1,97","3,88","6,49","6,11","3,30","0,90","0,16","0,00","25,0"
> 29; ≤ 31,"0,05","0,06","0,12","0,20","0,43","0,71","1,23","2,35","3,01","5,50","8,59","10,68","6,85","3,69","0,93","0,17","0,02","0,00","44,6"
> 27; ≤ 29,"0,05","0,10","0,07","0,24","0,75","0,76","1,64","2,04","3,43","3,30","5,00","7,43","9,79","11,17","7,72","4,39","1,61","0,25","0,01","0,00","59,7"
> 25; ≤ 27,"0,05","0,06","0,22","0,16","0,29","0,54","0,79","2,02","2,39","3,58","3,80","5,37","5,64","7,51","10,93","13,57","14,31","9,66","3,47","0,33","84,7"
> 23; ≤ 25,"0,03","0,07","0,13","0,40","0,32","0,66","0,91","1,25","1,99","2,09","3,11","3,69","4,91","5,29","6,69","10,41","17,18","26,24","38,66","13,70","137,7"
> 21; ≤ 23,"0,01","0,07","0,09","0,35","0,49","0,77","0,87","1,33","1,61","1,97","2,10","3,17","4,12","4,20","6,07","7,46","11,24","17,71","47,96","43,17","154,8"
> 19; ≤ 21,"0,02","0,06","0,18","0,41","0,53","0,67","0,86","1,08","1,41","1,48","1,92","2,69","3,15","3,68","4,84","6,70","9,73","14,72","25,42","16,69","96,3"
> 17; ≤ 19,"0,09","0,14","0,21","0,26","0,59","0,67","0,77","1,33","1,44","1,38","1,59","1,99","2,98","3,16","4,39","4,92","7,48","12,20","20,65","13,49","79,7"
> 15; ≤ 17,"0,07","0,08","0,25","0,39","0,52","0,56","0,77","0,94","1,27","1,61","1,92","2,30","2,63","2,66","3,86","5,36","6,68","9,89","18,57","12,19","72,5"
> 13; ≤ 15,"0,02","0,00","0,02","0,10","0,37","0,60","0,84","0,83","1,14","1,64","2,00","2,25","2,68","2,96","4,17","4,69","6,79","10,29","18,29","10,68","70,4"
> 11; ≤ 13,"0,00","0,02","0,18","0,40","0,72","0,85","1,00","1,23","1,62","1,93","1,71","2,24","3,51","4,77","6,34","9,19","15,09","10,51","61,4"
> 9; ≤ 11,"0,00","0,13","0,17","0,26","0,66","0,95","1,27","1,69","1,86","1,69","1,79","2,28","2,54","4,01","5,50","11,71","9,34","45,9"
> 7; ≤ 9,"0,00","0,06","0,20","0,12","0,24","0,60","0,74","1,04","1,36","1,47","2,53","2,94","3,11","4,04","7,68","5,88","32,0"
> 5; ≤ 7,"0,00","0,01","0,03","0,01","0,09","0,21","0,13","0,21","0,61","0,74","1,27","2,22","2,30","5,92","4,74","18,6"
> 3; ≤ 5,"0,00","0,02","0,07","0,01","0,03","0,05","0,00","0,01","0,02","0,10","0,37","1,10","2,53","2,45","6,8"
> 0; ≤ 3,"0,00","0,01","0,00","0,01","0,07","0,41","1,96","2,5"
0,"0,00","0,03","0,17","0,2"
Tổng,"0,5","0,8","1,4","2,9","5,3","8,0","11,8","18,2","25,4","33,4","41,1","48,0","48,6","50,6","58,7","69,3","91,1","123,2","216,4","145,3",1000
Lạng Sơn
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,0"
> 35; ≤ 37,"0,00","0,07","0,10","0,06","0,00","0,2"
> 33; ≤ 35,"0,00","0,01","0,02","0,26","0,29","0,55","0,47","0,19","0,00","1,8"
> 31; ≤ 33,"0,00","0,02","0,01","0,00","0,19","0,57","1,45","3,72","4,61","3,19","0,60","0,13","0,03","0,00","14,6"
> 29; ≤ 31,"0,00","0,03","0,15","0,06","0,23","0,38","0,40","1,13","2,76","6,17","10,94","8,91","4,73","1,29","0,23","0,06","0,00","37,5"
> 27; ≤ 29,"0,02","0,08","0,05","0,09","0,58","0,55","1,07","1,38","2,34","3,48","5,33","9,18","12,00","10,97","6,10","2,99","0,62","0,21","0,01","0,00","57,1"
> 25; ≤ 27,"0,00","0,03","0,02","0,09","0,24","0,43","0,68","2,02","2,91","3,22","4,10","4,69","5,42","9,40","13,12","15,78","13,26","7,31","1,55","0,06","84,3"
> 23; ≤ 25,"0,00","0,06","0,27","0,30","0,46","0,60","1,10","1,89","2,35","3,43","4,54","4,95","5,28","7,00","11,93","20,15","34,69","38,88","6,30","144,2"
> 21; ≤ 23,"0,08","0,06","0,17","0,13","0,51","0,80","0,81","1,14","1,89","2,21","2,77","2,89","3,70","4,78","6,26","8,29","13,37","24,46","60,77","32,07","167,2"
> 19; ≤ 21,"0,03","0,10","0,11","0,41","0,47","0,67","0,83","1,27","1,49","1,77","1,94","2,62","3,14","3,95","4,75","7,52","11,59","17,88","26,68","10,69","97,9"
> 17; ≤ 19,"0,02","0,10","0,23","0,46","0,67","0,95","1,11","1,19","1,33","1,81","1,79","2,59","3,47","4,30","5,82","8,12","14,41","21,12","8,64","78,6"
> 15; ≤ 17,"0,06","0,24","0,25","0,47","0,87","0,80","1,14","1,11","1,65","1,57","1,47","2,08","2,91","4,37","5,19","6,89","11,28","16,32","9,07","68,0"
> 13; ≤ 15,"0,09","0,24","0,27","0,43","0,58","0,57","0,79","0,76","1,25","1,92","1,81","1,86","1,95","3,13","3,92","4,67","5,48","7,86","12,51","6,57","56,7"
> 11; ≤ 13,"0,00","0,02","0,13","0,32","0,43","0,74","0,70","0,94","0,98","1,33","2,17","2,30","3,14","3,27","3,91","4,60","5,84","8,60","12,08","7,28","58,8"
> 9; ≤ 11,"0,00","0,01","0,05","0,24","0,79","0,71","1,16","1,32","1,49","1,60","2,33","2,56","2,68","3,10","3,78","5,26","7,32","12,55","8,50","55,4"
> 7; ≤ 9,"0,00","0,01","0,14","0,26","0,46","0,73","1,12","1,62","1,69","2,20","1,52","2,11","2,19","2,06","3,49","4,93","6,29","4,85","35,7"
> 5; ≤ 7,"0,00","0,01","0,17","0,22","0,18","0,63","0,98","1,00","1,36","1,35","1,36","1,35","1,49","2,45","3,64","5,27","3,68","25,1"
> 3; ≤ 5,"0,00","0,01","0,00","0,05","0,10","0,21","0,26","0,71","0,51","0,71","1,22","2,19","3,78","1,86","11,6"
> 0; ≤ 3,"0,00","0,14","0,23","0,13","0,22","0,18","0,59","1,98","0,84","4,3"
0,"0,00","0,07","0,44","0,58","1,1"
Tổng,"0,3","1,0","1,5","2,7","4,8","7,9","9,9","16,1","25,1","34,4","43,5","47,0","49,6","55,6","61,2","75,1","97,9","145,4","220,2","101,0",1000
Bắc Giang
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,02","0,09","0,00","0,1"
> 35; ≤ 37,"0,00","0,01","0,08","0,19","0,35","0,26","0,18","0,03","0,00","1,1"
> 33; ≤ 35,"0,00","0,01","0,02","0,23","0,95","2,06","2,32","1,29","0,43","0,13","0,01","0,00","7,4"
> 31; ≤ 33,"0,00","0,02","0,15","0,29","0,74","2,06","4,85","8,01","7,53","4,62","1,20","0,19","0,05","0,01","0,00","29,9"
> 29; ≤ 31,"0,00","0,09","0,07","0,22","0,42","0,59","1,37","2,05","3,16","5,54","10,66","15,47","11,05","5,97","1,97","0,39","0,10","0,02","0,01","59,2"
> 27; ≤ 29,"0,00","0,02","0,10","0,09","0,40","0,34","0,39","1,32","2,43","3,50","3,92","5,19","8,20","13,56","17,58","16,99","11,78","5,26","0,88","0,32","92,3"
> 25; ≤ 27,"0,03","0,09","0,13","0,17","0,48","0,56","0,91","1,32","2,38","3,46","4,51","5,59","7,88","10,96","18,72","30,49","37,31","18,09","2,11","145,2"
> 23; ≤ 25,"0,03","0,00","0,11","0,31","0,36","0,57","0,72","1,03","1,47","1,77","2,29","3,46","4,93","6,14","7,80","11,79","20,79","42,17","47,80","9,33","162,9"
> 21; ≤ 23,"0,00","0,01","0,06","0,26","0,46","0,90","1,04","0,98","1,40","2,09","2,58","3,19","3,82","5,20","6,56","8,86","14,88","26,45","29,67","8,74","117,1"
> 19; ≤ 21,"0,05","0,03","0,06","0,36","0,56","0,58","1,24","1,51","1,44","1,75","2,14","3,22","3,63","4,30","5,28","7,66","10,15","16,49","20,63","6,41","87,5"
> 17; ≤ 19,"0,17","0,11","0,27","0,34","0,58","0,66","0,95","1,07","1,57","2,25","2,10","2,61","3,36","4,64","5,14","6,35","9,02","12,39","14,33","7,66","75,6"
> 15; ≤ 17,"0,11","0,14","0,32","0,42","0,71","0,66","0,91","0,79","1,44","2,49","2,99","3,51","3,60","4,92","5,49","6,88","7,00","8,19","10,40","5,90","66,9"
> 13; ≤ 15,"0,00","0,03","0,16","0,49","0,72","0,79","1,00","1,55","1,88","2,52","3,24","4,23","5,28","6,03","6,62","7,92","9,03","4,70","62,8"
> 11; ≤ 13,"0,00","0,07","0,21","0,59","0,68","1,40","1,69","2,63","3,24","2,68","2,94","3,05","3,50","3,98","4,00","4,66","5,53","3,52","44,4"
> 9; ≤ 11,"0,00","0,09","0,02","0,30","0,38","0,78","1,59","1,72","2,29","2,61","2,89","2,62","3,26","2,42","2,33","2,54","1,52","27,4"
> 7; ≤ 9,"0,00","0,01","0,08","0,13","0,52","0,48","0,84","1,31","1,56","1,88","1,65","1,38","1,39","2,10","1,35","14,7"
> 5; ≤ 7,"0,00","0,15","0,06","0,13","0,25","0,27","0,43","0,64","0,92","0,90","0,36","4,1"
> 3; ≤ 5,"0,00","0,02","0,07","0,06","0,07","0,08","0,07","0,29","0,52","0,24","1,4"
> 0; ≤ 3,"0,00","0,02","0,03","0,00","0,1"
0,"0,00","0,0"
Tổng,"0,4","1,1","2,3","4,6","6,3","9,0","13,8","21,6","33,2","42,4","53,4","64,6","72,0","79,3","95,3","119,6","165,9","162,5","52,2",1000
Uông Bí
> 41; ≤ 43,"0,00","0,0"
> 39; ≤ 41,"0,00","0,0"
> 37; ≤ 39,"0,00","0,0"
> 35; ≤ 37,"0,00","0,02","0,06","0,09","0,03","0,00","0,01","0,00","0,2"
> 33; ≤ 35,"0,00","0,01","0,06","0,26","0,64","0,44","0,48","0,33","0,17","0,07","0,00","0,01","0,00","2,5"
> 31; ≤ 33,"0,00","0,11","0,13","0,27","0,48","1,44","2,34","3,39","3,56","2,76","1,54","0,23","0,05","0,00","16,3"
